"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","CAIR","20-40","I",10,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","CAIR","40-20","O",14,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HATO","0-20","I",0,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HATO","20-0","O",0,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HATO","20-40","I",0,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HATO","40-20","O",1,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","HOAM","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","MYSP","0-20","I",3,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","MYSP","20-0","O",3,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","MYSP","20-40","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","MYSP","40-20","O",3,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","PHGU","20-0","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","3","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","BUUC","0-20","I",5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","BUUC","20-0","O",1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","BUUC","20-40","I",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","BUUC","40-20","O",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","CAIR","0-20","I",7,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","CAIR","20-0","O",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","CAIR","20-40","I",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","CAIR","40-20","O",7,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","HOAM","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","HOAM","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","MYSP","20-0","O",4,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","MYSP","20-40","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","PHGU","0-20","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","PHGU","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","PHGU","20-40","I",4,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,10,"Baker South","4","PHGU","40-20","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CABO","0-20","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CABO","20-40","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CABO","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CAIR","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CAIR","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CAIR","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","CAIR","40-20","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","HOAM","0-20","I",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","HOAM","20-0","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","HOAM","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","HOAM","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MESE","0-20","I",0,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MESE","20-0","O",1,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MESE","20-40","I",0,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MESE","40-20","O",0,20,"Invertebrate","Cnidarians","Anthozoa",NA,"Clonal Plumose Anemone","Animalia","Cnidaria","Anthozoa","Actiniaria","Metridiidae","Metridium","Metridium senile pallidus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MYSP","20-0","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","MYSP","40-20","O",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","PHGU","20-40","I",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","1","PHGU","40-20","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CABO","20-40","I",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CABO","40-20","O",0,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CAIR","0-20","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CAIR","20-0","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CAIR","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","CAIR","40-20","O",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","HOAM","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","HOAM","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","HOAM","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","HOAM","40-20","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","MYSP","0-20","I",0,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","MYSP","20-0","O",4,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","MYSP","40-20","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cottidae","Myoxocephalus","Myoxocephalus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","PHGU","0-20","I",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","PHGU","20-0","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","PHGU","20-40","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,11,"Baker South","2","PHGU","40-20","O",0,20,"Fish","Chordates","Fish",NA,"Rock gunnel","Animalia","Chordata","Actinopterygii","Perciformes","Pholidae","Pholis","Pholis gunnellus","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASFO","0-20","I",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASFO","20-0","O",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASFO","20-40","I",12,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASFO","40-20","O",9,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASRU","0-20","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASRU","20-0","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASRU","20-40","I",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","ASRU","40-20","O",0,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","NA"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Vis entered 1-2"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","CABO","20-0","O",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Vis entered 1-2"
"KEEN ONE","Byrnes",2014,7,24,"Calf Island","1","CABO","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","Vis entered 1-2"
